time,open,high,low,close
1745460900,93590.6,93631,93444.36,93482.3
1745461200,93482.3,93529.8,93434.78,93434.78
1745461500,93434.78,93564.78,93434.78,93515.95
1745461800,93515.96,93533.89,93434.78,93436.66
1745462100,93436.66,93484,93388,93447.04
1745462400,93447.04,93447.04,93222.18,93250.49
1745462700,93250.49,93314.17,93154.85,93154.85
1745463000,93154.86,93251.92,93154.85,93201.02
1745463300,93201.03,93201.03,93050,93101.23
1745463600,93101.23,93238.1,93101.22,93154.2
1745463900,93154.21,93329.63,93122.06,93275.92
1745464200,93275.91,93275.92,93105.58,93140
1745464500,93140,93209.66,93139.99,93209.66
1745464800,93209.66,93260.87,93145.16,93179.99
1745465100,93179.99,93283.16,93179.99,93283.15
1745465400,93283.15,93283.16,93062.02,93062.44
1745465700,93062.44,93062.45,92936.86,92982.41
1745466000,92982.42,92982.42,92841.11,92843.17
1745466300,92843.18,92998,92786.89,92819.99
1745466600,92819.99,92841.44,92704.5,92720.68
1745466900,92720.68,92774.98,92650,92673.95
1745467200,92673.95,92839.46,92669.84,92759.7
1745467500,92759.7,92772.01,92494.34,92520.12
1745467800,92520.12,92674.23,92385.12,92666.66
1745468100,92666.67,92693.1,92440.74,92617.28
1745468400,92617.27,92837.88,92550.84,92724.98
1745468700,92724.97,92762.71,92680.13,92739.18
1745469000,92739.19,92839.02,92739.18,92756.99
1745469300,92756.99,92757,92540.14,92553.16
1745469600,92553.16,92630.08,92553.16,92630.07
1745469900,92630.08,92664.98,92582.61,92663.16
1745470200,92663.17,92753.91,92643.05,92724.62
1745470500,92724.63,92773.81,92719.9,92746.66
1745470800,92746.67,92857.15,92746.66,92816.51
1745471100,92816.5,92903.94,92786.4,92815.85
1745471400,92815.84,92873.5,92782.6,92869.56
1745471700,92869.56,92898.79,92771.61,92771.62
1745472000,92771.62,92771.62,92643.05,92663.32
1745472300,92663.32,92663.32,92527.62,92605.14
1745472600,92605.13,92695.65,92590.99,92682.21
1745472900,92682.21,92739.11,92668.06,92720.82
1745473200,92720.82,92736.02,92625.95,92647.13
1745473500,92647.12,92737.79,92647.12,92720.39
1745473800,92720.4,92733.81,92660.79,92690.83
1745474100,92690.83,92690.84,92552,92576.61
1745474400,92576.6,92636.84,92576.6,92630.31
1745474700,92630.31,92630.32,92500,92509.13
1745475000,92509.12,92531.22,92446.53,92506.66
1745475300,92506.66,92506.67,92254,92421.29
1745475600,92421.29,92607.01,92307.43,92556.09
1745475900,92556.09,92639.89,92543.5,92624.97
1745476200,92624.97,92666.67,92539.39,92574.4
1745476500,92574.39,92581.6,92446.3,92446.3
1745476800,92446.3,92473.18,92400,92400
1745477100,92400,92542.69,92391.3,92542.69
1745477400,92542.69,92542.69,92413.36,92421.96
1745477700,92421.96,92428,92321.55,92388.69
1745478000,92388.7,92493.53,92300,92480.89
1745478300,92480.9,92533.18,92394.2,92492.55
1745478600,92492.56,92610.39,92492.55,92610.3
1745478900,92610.3,92636.53,92508.07,92525.5
1745479200,92525.5,92525.51,92365.14,92365.15
1745479500,92365.15,92380.96,92286.53,92380.3
1745479800,92380.3,92444.81,92292.74,92416.62
1745480100,92416.63,92472,92209.93,92219.99
1745480400,92219.99,92280,92165.99,92264.72
1745480700,92264.72,92272.18,92142.85,92170.67
1745481000,92170.68,92236.35,92101.63,92145.71
1745481300,92145.72,92214.68,92140.33,92203.55
1745481600,92203.54,92357.58,92203.54,92339.26
1745481900,92339.26,92354.01,92121.53,92125.02
1745482200,92125.02,92151.04,92077.56,92095.5
1745482500,92095.5,92190.48,92031.98,92031.99
1745482800,92031.99,92126.12,92029.8,92029.8
1745483100,92029.8,92064.57,91872.19,91872.2
1745483400,91872.2,92063.66,91764.68,92030.55
1745483700,92030.55,92171.96,91869.56,92061.4
1745484000,92061.41,92061.41,91777.89,91876.11
1745484300,91876.11,91956.53,91660.01,91755.82
1745484600,91755.82,91926.26,91686.01,91881.88
1745484900,91881.89,92078.75,91862.99,92017.75
1745485200,92017.75,92173.92,91976.76,92151.5
1745485500,92151.5,92260.87,92114.57,92260.14
1745485800,92260.14,92298.28,92183.28,92293.66
1745486100,92293.66,92445.09,92281.95,92312.78
1745486400,92312.77,92509.79,92285.71,92457.45
1745486700,92457.44,92548.66,92352.43,92386.2
1745487000,92386.2,92589.56,92337.86,92431.48
1745487300,92431.48,92459.49,92333.33,92333.55
1745487600,92333.55,92406.97,92333.54,92347.82
1745487900,92347.82,92367.24,92285.71,92334.08
1745488200,92334.08,92368,92249.02,92285.55
1745488500,92285.55,92488,92285.54,92476.9
1745488800,92476.89,92521.74,92469.71,92513.98
1745489100,92513.97,92513.98,92403.72,92408.07
1745489400,92408.07,92476.34,92370.16,92423.44
1745489700,92423.44,92509.97,92423.43,92461.92
1745490000,92461.92,92608.65,92461.92,92577.51
1745490300,92577.51,92595.91,92535.2,92567.01
1745490600,92567.01,92578.23,92469.99,92469.99
1745490900,92470,92544,92416,92544
1745491200,92544,92650,92526.75,92631.39
1745491500,92631.38,92640.85,92542.01,92552.12
1745491800,92552.12,92657.14,92471.14,92649.99
1745492100,92649.99,92657.69,92550.88,92550.89
1745492400,92550.89,92562.89,92459.34,92504.81
1745492700,92504.81,92509.19,92370.53,92383.62
1745493000,92383.63,92418.89,92314.58,92356
1745493300,92355.99,92387.71,92308,92332.57
1745493600,92332.56,92332.57,92270.67,92304.34
1745493900,92304.33,92439.58,92303.35,92439.58
1745494200,92439.57,92444,92289.5,92332.02
1745494500,92332.03,92569.12,92329.83,92409.88
1745494800,92409.88,92518.99,92352.33,92468.94
1745495100,92468.93,92532.3,92468.93,92519.42
1745495400,92519.42,92619.01,92519.41,92619.01
1745495700,92619.01,92640,92575.21,92619.94
1745496000,92619.94,92676.03,92571.87,92571.88
1745496300,92571.88,92571.88,92434.78,92445.5
1745496600,92445.5,92607.75,92445.5,92607.75
1745496900,92607.75,92735.25,92566.32,92692.47
1745497200,92692.48,92727.41,92572,92572.01
1745497500,92572,92639.41,92511.84,92589
1745497800,92589.01,92718.82,92527.32,92718.82
1745498100,92718.81,92805.67,92686.45,92708.53
1745498400,92708.54,92730.1,92655.41,92668.19
1745498700,92668.2,92714.05,92608.69,92681.91
1745499000,92681.9,92700,92608.69,92695.66
1745499300,92695.66,92779.63,92695.66,92777.27
1745499600,92777.27,92839,92701.26,92707.52
1745499900,92707.52,92809.53,92649.75,92766.23
1745500200,92766.23,92800.22,92695.66,92739.14
1745500500,92739.13,92834.28,92739.13,92752.43
1745500800,92752.43,92787.67,92739.13,92759.73
1745501100,92759.73,92772.02,92721.23,92739.14
1745501400,92739.14,92966.34,92739.13,92925.78
1745501700,92925.78,92965,92816.98,92929.99
1745502000,92930,92930,92566.46,92833.41
1745502300,92833.42,92900,92582.04,92636.49
1745502600,92636.49,92676.49,92556.52,92640.27
1745502900,92640.28,92830.01,92554.81,92813.83
1745503200,92813.82,93200,92795.22,93181.9
1745503500,93181.89,93250,93113.62,93156.14
1745503800,93156.14,93156.14,92662.61,92800.01
1745504100,92800.01,92961.71,92762.23,92762.23
1745504400,92762.23,92843.97,92666.66,92731.64
1745504700,92732.22,92823.8,92619.04,92823.8
1745505000,92823.81,92948.47,92823.7,92862.85
1745505300,92862.85,93130.44,92850,93016.91
1745505600,93016.91,93164,93016.91,93138.59
1745505900,93138.58,93217.4,92969.2,93217.4
1745506200,93217.39,93400,93200.22,93248.6
1745506500,93248.61,93279.3,93023.68,93101.83
1745506800,93101.84,93200.5,93011.93,93191.2
1745507100,93191.21,93400,93191.2,93356.81
1745507400,93356.81,93450,93285.71,93294.52
1745507700,93294.52,93424.49,93180.29,93234.36
1745508000,93234.35,93406.28,93208.34,93226.47
1745508300,93226.47,93240.89,93131.5,93136.25
1745508600,93138.13,93300,93065,93290.66
1745508900,93290.66,93337.99,93249.59,93293.27
1745509200,93293.27,93347.83,93217.39,93259.98
1745509500,93259.98,93302.73,93184.59,93212.06
1745509800,93212.05,93302.73,93150.15,93299.48
1745510100,93299.48,93339.47,93180.97,93202.51
1745510400,93202.52,93332,93202.51,93303
1745510700,93303.01,93368.79,93217.39,93329.49
1745511000,93329.28,93462.77,93329.27,93460.48
1745511300,93460.48,93529.06,93445.67,93519.5
1745511600,93519.5,93536.87,93434.78,93434.78
1745511900,93434.78,93528.67,93391.92,93528.66
1745512200,93528.66,93561.16,93474.33,93531.41
1745512500,93531.41,93567.65,93466.24,93497.25
1745512800,93497.24,93595.22,93491.89,93513.51
1745513100,93513.52,93559.63,93465.93,93497.8
1745513400,93497.81,93540,93459.3,93491.99
1745513700,93492,93510.16,93346.07,93346.08
1745514000,93346.07,93380.62,93268,93380.61
1745514300,93380.62,93428.41,93151.64,93151.65
1745514600,93151.64,93178.26,92934.18,92938.46
1745514900,92938.46,93039.3,92826.09,92966.63
1745515200,92966.62,92981.1,92761.9,92836.52
1745515500,92836.53,93094.48,92836.53,93031.1
1745515800,93031.1,93086.96,92905.35,92913.67
1745516100,92913.67,93000.4,92904.01,92959.18
1745516400,92959.69,92991.65,92700,92764.88
1745516700,92764.88,92851.05,92666.62,92766.09
1745517000,92766.08,92920,92695.65,92920
1745517300,92920,93019.55,92905.39,93011.28
1745517600,93011.28,93100,92999.07,93070.18
1745517900,93070.18,93200,93063.7,93168.99
1745518200,93168.99,93341.93,93099.86,93315.39
1745518500,93315.39,93395.41,93260.86,93342.55
1745518800,93342.55,93356.05,93181.06,93243.59
1745519100,93243.6,93271.32,93181.33,93217.39
1745519400,93217.4,93304.35,93181.33,93229.22
1745519700,93229.22,93266.58,93166.63,93229.89
1745520000,93229.89,93311.25,93229.89,93278.83
1745520300,93278.83,93444.45,93260.82,93326.06
1745520600,93326.07,93463.67,93326.06,93360.47
1745520900,93360.46,93394.38,93348.87,93380
1745521200,93380,93448,93333.33,93333.34
1745521500,93333.34,93386.37,93317.18,93317.18
1745521800,93317.19,93350.27,93189.49,93232.06
1745522100,93232.06,93299.99,93212.07,93299.97
1745522400,93299.97,93439.01,93287.33,93439.01
1745522700,93439,93515.62,93418.07,93490.41
1745523000,93490.41,93557.36,93486.39,93549.99
1745523300,93549.99,93593.75,93537.19,93567.58
1745523600,93567.57,93586.5,93525.23,93581.76
1745523900,93581.76,93595,93496,93593.62
1745524200,93593.61,93639.31,93559.01,93621.72
1745524500,93621.72,93649.56,93521.73,93556.12
1745524800,93556.12,93666,93460.58,93472.36
1745525100,93472.35,93594.17,93472.35,93572.49
1745525400,93572.49,93572.5,93448.03,93448.03
1745525700,93448.04,93448.04,93378.07,93383.17
1745526000,93383.18,93447.62,93326.28,93447.61
1745526300,93447.62,93452,93413.87,93445.87
1745526600,93445.87,93445.88,93361.15,93361.15
1745526900,93361.15,93450,93320.34,93320.34
1745527200,93320.34,93442.03,93299.14,93419.2
1745527500,93419.21,93500,93419.2,93500
1745527800,93500,93542.91,93499.99,93525.25
1745528100,93525.24,93525.25,93383.51,93390.66
1745528400,93391.3,93474.98,93352.23,93465.62
1745528700,93465.62,93560,93465.62,93546.83
1745529000,93546.84,93558.5,93500,93547.1
1745529300,93547.1,93563.37,93503.72,93504.5
1745529600,93504.49,93504.5,93358.4,93358.4
1745529900,93358.38,93358.38,93024,93159.99
1745530200,93159.99,93390.88,93142.24,93206.94
1745530500,93206.93,93320.97,93173.91,93250.15
1745530800,93250.16,93276.8,93173.91,93216.73
1745531100,93216.72,93343.98,93216.72,93343.98
1745531400,93343.97,93343.97,93286.56,93337.54
1745531700,93337.54,93353.73,93337.54,93353.72
1745532000,93353.73,93410,93288,93376
1745532300,93375.99,93534.39,93375.99,93477.17
1745532600,93477.16,93535,93477.16,93503.95
1745532900,93503.96,93545.23,93445.62,93456.13
1745533200,93456.14,93539.54,93456.13,93526.43
1745533500,93526.44,93557,93518.08,93531.25
1745533800,93531.25,93582.73,93531.24,93565.5
1745534100,93565.51,93578,93501.47,93501.47
1745534400,93501.47,93501.48,93434.78,93446.65
1745534700,93446.65,93453.28,93391.37,93391.38
1745535000,93391.38,93391.38,93309.77,93316.99
1745535300,93317,93438.51,93316.99,93427.98
1745535600,93427.98,93427.99,93373.33,93404.12
1745535900,93404.12,93534.75,93387.66,93508.65
1745536200,93508.65,93535.84,93508.64,93516.64
1745536500,93516.63,93555,93516.63,93555
1745536800,93554.99,93564.35,93500,93519.89
1745537100,93519.89,93698,93456,93683.24
1745537400,93683.24,93997.44,93643.53,93990.84
1745537700,93990.84,94005,93776.42,93823.69
1745538000,93823.69,93884.08,93786.76,93884.08
1745538300,93884.08,93918.18,93845.29,93918.17
1745538600,93918.17,93918.18,93799.99,93829.47
1745538900,93829.46,93982.84,93806.29,93980.47
1745539200,93980.47,94006,93858.51,93897.78
1745539500,93897.77,93953.14,93722.26,93740.07
1745539800,93740.07,93740.08,93642.52,93693.37
1745540100,93693.37,93697.28,93520,93640.83
1745540400,93640.83,93732,93640.83,93653.02
1745540700,93653.02,93670.5,93600,93645.99
1745541000,93645.99,93704.95,93604.8,93704.94
1745541300,93704.94,93917.56,93704.94,93839.75
1745541600,93839.75,93904.76,93839.75,93895.38
1745541900,93895.38,93895.39,93775.45,93880
1745542200,93880,93920.84,93822.1,93822.1
1745542500,93822.1,93899.99,93822.1,93896.28
1745542800,93896.27,93993.81,93896.27,93956.2
1745543100,93956.19,94218.7,93870.35,94195.5
1745543400,94195.5,94444,94173.92,94173.93
1745543700,94173.92,94236,93786.36,93832.3
1745544000,93832.3,93832.31,93668,93772.2
1745544300,93772.21,93830.02,93640.58,93681.38
1745544600,93681.39,93743.78,93602.83,93727.67
1745544900,93727.68,93810.61,93711.35,93810.6
1745545200,93810.61,93810.61,93754.53,93789.22
1745545500,93789.22,93860.17,93711.36,93713.83
1745545800,93713.82,93770.1,93700,93758.01
1745546100,93758,93758.01,93660,93678.13
1745546400,93678.14,93897.59,93678.13,93836.92
1745546700,93836.91,93836.92,93594.65,93594.65
1745547000,93594.65,93646.92,93566.07,93571.66
1745547300,93571.65,93571.66,93394.62,93446.53
1745547600,93446.53,93512.93,93284.09,93284.09
1745547900,93284.09,93356.9,93170,93336.07
1745548200,93336.06,93336.07,93073.3,93202.41
1745548500,93202.42,93324,93200.4,93264.58
1745548800,93264.57,93281.68,93188.11,93251.35
1745549100,93251.36,93324.04,93217.39,93240.03
1745549400,93240.03,93242.29,93108,93144.96
1745549700,93144.96,93173.75,92892,92992.33
1745550000,92992.33,93025.28,92855.96,93015.6
1745550300,93015.6,93109.84,93015.6,93080.03
1745550600,93080.03,93152.06,93080.03,93119.65
1745550900,93119.64,93200.73,93110.33,93135.19
1745551200,93135.2,93172.79,92937.13,93172.49
1745551500,93172.48,93191,93131.09,93134.71
1745551800,93134.71,93231.76,93131.26,93214.35
1745552100,93214.35,93277.78,93154.88,93272.57
1745552400,93272.58,93375.06,93263.52,93317.1
1745552700,93317.1,93387.09,93280.57,93383.39
1745553000,93383.39,93387.09,93339.2,93339.2
1745553300,93339.2,93350.53,93275,93311.83
1745553600,93311.83,93347.83,93260.86,93344.3
1745553900,93344.31,93457.5,93324,93434.77
1745554200,93434.77,93498,93364.28,93478.19
1745554500,93478.19,93478.2,93412.18,93412.18
1745554800,93412.18,93452.44,93395.44,93395.44
1745555100,93395.45,93395.45,93219.51,93220.06
1745555400,93220.05,93247,93079,93138.26
1745555700,93138.27,93170.4,93086.56,93167.25
1745556000,93167.25,93225.14,93162.64,93196.41
1745556300,93196.4,93201.07,93130.43,93142.85
1745556600,93142.85,93150.83,93077.75,93090.68
1745556900,93090.68,93090.69,93047,93058.58
1745557200,93058.58,93186.46,93013.56,93180.39
1745557500,93180.38,93247,93168.62,93244.04
1745557800,93244.04,93364.67,93235.58,93336.83
1745558100,93336.82,93391.31,93336.82,93391.3
1745558400,93391.3,93419.45,93304.61,93322.48
1745558700,93322.47,93390.7,93313.71,93390.69
1745559000,93390.69,93409.91,93300,93316.33
1745559300,93316.33,93316.34,93259.94,93299.02
1745559600,93299.02,93299.03,93250,93269.88
1745559900,93269.88,93319.13,93260.86,93289.39
1745560200,93289.39,93289.39,93204.28,93204.29
1745560500,93204.28,93228.89,93204.28,93206.05
1745560800,93206.06,93248.87,93199.99,93235.48
1745561100,93235.48,93350,93235.47,93336.39
1745561400,93336.38,93407.31,93304.34,93329.01
1745561700,93329.01,93374.72,93248.96,93248.97
1745562000,93248.96,93301.5,93212,93295.08
1745562300,93295.09,93445.42,93287.1,93434.34
1745562600,93434.34,93504,93427.23,93503.99
1745562900,93503.99,93580,93476.23,93550.2
1745563200,93550.21,93583,93511.47,93545.64
1745563500,93545.64,93545.65,93450,93528.74
1745563800,93528.73,93612.57,93528.73,93580.01
1745564100,93580.01,93580.02,93538.07,93538.07
1745564400,93538.08,93686.99,93538.07,93630.27
1745564700,93630.28,93783.06,93630.27,93682.95
1745565000,93682.96,93772.42,93589.75,93589.99
1745565300,93589.99,93659,93551.71,93622.48
1745565600,93622.48,93622.49,93506.76,93506.76
1745565900,93506.77,93580,93506.76,93506.78
1745566200,93506.79,93660.38,93497.64,93501.15
1745566500,93501.15,93649.44,93501.14,93632.29
1745566800,93632.3,93680,93571.42,93662.18
1745567100,93662.18,93662.18,93550.94,93559.58
1745567400,93559.59,93749.99,93559.58,93747.57
1745567700,93747.57,93860,93725.91,93772.26
1745568000,93772.27,93888,93669.61,93681.61
1745568300,93681.61,93750,93638.49,93691.88
1745568600,93691.88,93691.89,93624.72,93640.26
1745568900,93640.26,93767.71,93624.63,93695.38
1745569200,93695.37,93742.14,93640,93711.69
1745569500,93711.69,93812.42,93680,93808.38
1745569800,93808.39,93808.39,93728.23,93728.24
1745570100,93728.23,93737.59,93704.31,93729.95
1745570400,93729.95,93729.96,93671.99,93694.04
1745570700,93694.04,93743.41,93672.9,93672.91
1745571000,93672.91,93711.12,93652.17,93696.42
1745571300,93696.42,93734.08,93648.79,93680.01
1745571600,93680.01,93680.01,93589.64,93620.96
1745571900,93620.96,93668.12,93579.72,93588.49
1745572200,93588.5,93666.9,93571.42,93666.89
1745572500,93666.9,93666.9,93539.82,93607.48
1745572800,93607.48,93644.57,93607.47,93644.57
1745573100,93644.57,93655.02,93626.04,93650.32
1745573400,93650.33,93835,93636.95,93834.99
1745573700,93834.99,93873.41,93769.04,93770.78
1745574000,93770.79,93770.79,93698.77,93698.78
1745574300,93698.78,93726.56,93662.24,93687.56
1745574600,93687.57,93783.28,93674.28,93778.73
1745574900,93778.72,93866.55,93778.72,93816.42
1745575200,93816.42,93866.54,93705.5,93771.75
1745575500,93771.75,93789.33,93703.36,93739.14
1745575800,93739.13,93757.97,93695.65,93754.67
1745576100,93754.67,93976.42,93719.51,93891.55
1745576400,93891.55,93908.36,93663.51,93749.06
1745576700,93749.05,93763.99,93666.66,93690.09
1745577000,93690.09,93737.95,93668.26,93707.31
1745577300,93707.31,93721.13,93600,93607.49
1745577600,93607.5,93700.71,93607.49,93676.59
1745577900,93676.58,93746.75,93612.22,93612.22
1745578200,93612.23,93642.6,93581.39,93622.66
1745578500,93622.67,93670.89,93616.3,93634.02
1745578800,93634.02,93786.11,93634.02,93775.55
1745579100,93775.55,93867.13,93763.78,93802.13
1745579400,93802.13,94015.89,93798.66,94015.88
1745579700,94015.88,94117.64,93961.22,94008.66
1745580000,94008.66,94085.64,93978,94085.63
1745580300,94085.63,94200,94066.18,94190
1745580600,94190,94260.92,94180,94221.56
1745580900,94221.56,94221.56,94089.99,94153.09
1745581200,94153.1,94290.72,94153.09,94243.74
1745581500,94243.74,94366.52,94231.55,94343.7
1745581800,94343.71,94388,94325.52,94370.67
1745582100,94370.67,94660,94370.67,94635.67
1745582400,94635.67,94810.81,94543.01,94648.49
1745582700,94648.5,94683.23,94513.48,94578
1745583000,94577.99,94990,94577.99,94802.52
1745583300,94802.52,94958.57,94751.38,94753.63
1745583600,94753.64,94858,94672,94700.01
1745583900,94700.01,94731.99,94375,94467.21
1745584200,94467.22,94620.01,94395.31,94587.79
1745584500,94587.8,94763.44,94587.79,94708.58
1745584800,94708.58,94828.83,94693.65,94766.59
1745585100,94766.58,94844.27,94627.65,94671.97
1745585400,94671.96,94675.45,94270.81,94406.21
1745585700,94406.2,94533.06,94398.05,94417.29
1745586000,94417.29,94571.43,94413.19,94478.27
1745586300,94478.26,94593.96,94286.3,94311.07
1745586600,94311.07,94400,94238.09,94314.83
1745586900,94314.84,94513.89,94302.24,94468.06
1745587200,94468.05,94469.6,94305.16,94326.45
1745587500,94326.44,94356.07,94189,94201.95
1745587800,94201.95,94366.8,93929.41,94292.98
1745588100,94292.98,94570.04,94271.13,94436.01
1745588400,94436,94544.26,94370.66,94455.08
1745588700,94455.08,94647.83,94455.08,94602.09
1745589000,94602.08,94688.88,94231.16,94380.01
1745589300,94380.01,94540,94361.23,94400.01
1745589600,94400.01,94660,94391.3,94539.04
1745589900,94538.24,94823.27,94530.03,94771.25
1745590200,94771.24,95332,94771.24,95299.51
1745590500,95299.5,95299.51,95036.67,95190.44
1745590800,95190.44,95214,94571.9,94847.52
1745591100,94847.51,94847.52,94570.13,94680.8
1745591400,94680.8,94968.43,94554.04,94906
1745591700,94906,94948.07,94724,94895.51
1745592000,94895.51,95286.5,94857.45,95265.65
1745592300,95265.65,95555,95136.32,95440
1745592600,95440,95552.45,95256,95537.29
1745592900,95537.3,95758.04,95286.9,95368
1745593200,95368,95590.09,95280.32,95552.73
1745593500,95552.74,95683.31,95310.41,95313.96
1745593800,95313.97,95532,95254.9,95523.19
1745594100,95523.18,95523.18,95223.29,95347.62
1745594400,95347.62,95521.99,95300,95487.26
1745594700,95487.26,95541.45,95304,95304.03
1745595000,95304.03,95386.4,95200,95214.52
1745595300,95214.51,95248.18,94841.54,94856.79
1745595600,94856.79,94997.16,94804.82,94964.33
1745595900,94964.33,95086.96,94961.29,94998.01
1745596200,94998.01,95149.05,94964.82,95149.04
1745596500,95149.05,95149.05,95046.15,95061.22
1745596800,95061.21,95220.01,95020.23,95043.45
1745597100,95043.45,95043.45,94943.82,94999.26
1745597400,94999.26,94999.27,94910.11,94912.57
1745597700,94912.57,94918.01,94755.17,94802.69
1745598000,94802.69,94993.52,94726.86,94958.64
1745598300,94958.64,95100.32,94935.06,95100.31
1745598600,95100.31,95112.14,95029.99,95112.14
1745598900,95112.15,95269.56,95078.8,95256.33
1745599200,95256.33,95381.52,95256.33,95363.97
1745599500,95363.96,95366.3,95227.39,95304.34
1745599800,95304.34,95328,95217.39,95254.89
1745600100,95254.88,95290.64,95187.55,95223.81
1745600400,95223.82,95390.81,95201.02,95386.65
1745600700,95386.65,95483.46,95362.63,95381.14
1745601000,95381.13,95457.25,95324,95457.24
1745601300,95457.24,95550,95421.99,95531.46
1745601600,95533.15,95554.99,95436.82,95494.16
1745601900,95494.16,95544.08,95389.94,95417.7
1745602200,95417.7,95417.7,95218.02,95273.46
1745602500,95273.45,95273.46,94808,94820.76
1745602800,94820.77,95043.48,94757.6,94846.94
1745603100,94846.94,94846.95,94504.9,94571.98
1745603400,94571.98,94666.67,94450.33,94501.45
1745603700,94501.46,94569.95,94370.35,94527.79
1745604000,94527.79,94721.74,94527.79,94684.45
1745604300,94684.45,94738.44,94624.43,94727.41
1745604600,94727.42,94727.42,94622.51,94696.8
1745604900,94696.79,94817.09,94660,94811.04
1745605200,94811.04,94896,94755.39,94848.34
1745605500,94848.34,94874.5,94806.5,94857.84
1745605800,94857.85,94979.99,94836,94960.04
1745606100,94960.04,95100.89,94959.18,95100.88
1745606400,95100.88,95194.95,95001.91,95194.95
1745606700,95194.94,95228.28,95125.27,95169.99
1745607000,95169.99,95189.1,94956.52,95020.01
1745607300,95020.01,95028.5,94923.07,94970.15
1745607600,94970.16,95310.89,94970.16,95193.66
1745607900,95193.66,95205.9,95100,95190.48
1745608200,95190.47,95198.55,95013.24,95034.37
1745608500,95034.37,95118.37,94950,95021.3
1745608800,95021.29,95021.29,94879.05,94932.99
1745609100,94933,95068,94893.78,95059.6
1745609400,95059.59,95078.73,94973.12,95049.81
1745609700,95049.81,95173.92,95005.19,95173.92
1745610000,95173.92,95185.99,95074.06,95128.88
1745610300,95128.88,95130.44,94992.9,95036.65
1745610600,95036.65,95232,95036.65,95231.99
1745610900,95231.99,95318.26,95140.92,95291
1745611200,95291,95345.45,95197.8,95243.17
1745611500,95243.17,95314.5,95130.43,95167.53
1745611800,95167.52,95167.52,95043.47,95052.17
1745612100,95052.17,95077.5,95003.21,95066.99
1745612400,95067,95098.36,94913.27,94973.3
1745612700,94973.3,95013.9,94942.85,94966.17
1745613000,94966.17,95024,94966.16,95002.6
1745613300,95002.6,95012.9,94869.56,94904.8
1745613600,94904.77,94904.77,94777,94777.01
1745613900,94777,94882.23,94777,94877.27
1745614200,94877.27,94942.24,94855.72,94869.67
1745614500,94869.67,94943.99,94850.63,94869.57
1745614800,94869.57,94930.64,94809.73,94930.63
1745615100,94930.64,95018.43,94930.63,95018.43
1745615400,95018.42,95034.36,94930.63,94935.91
1745615700,94935.91,94942.25,94800,94846.27
1745616000,94846.27,94846.28,94700,94700.01
1745616300,94700,94703.49,94672.66,94703.49
1745616600,94703.49,94826.09,94680.88,94810.12
1745616900,94810.13,94844.24,94667.25,94670.55
1745617200,94670.56,94750,94670.56,94715.03
1745617500,94715.03,94805.85,94620,94620
1745617800,94620,94634.24,94509.98,94634.24
1745618100,94634.23,94634.24,94441.61,94608.69
1745618400,94608.69,94711.22,94587.21,94684.24
1745618700,94684.24,94749.4,94680.37,94741.91
1745619000,94741.9,94803.11,94741.9,94803.11
1745619300,94803.11,94803.11,94721.85,94794.45
1745619600,94794.45,94809.53,94781.52,94808.81
1745619900,94808.8,94894.34,94808.8,94835.33
1745620200,94835.33,94869.57,94835.33,94869.56
1745620500,94869.56,94968.94,94869.56,94940
1745620800,94940,94955.26,94931.66,94945
1745621100,94945,94956.53,94886.4,94937.69
1745621400,94937.69,94937.7,94861.03,94861.03
1745621700,94861.03,94877.98,94850,94850
1745622000,94850.01,94875.99,94801.79,94822.35
1745622300,94822.36,94956.53,94773.79,94956.52
1745622600,94956.53,94973.4,94847.74,94847.74
1745622900,94847.74,94847.75,94722.55,94778.51
1745623200,94778.5,94778.51,94684.98,94684.98
1745623500,94684.99,94739.14,94639.94,94734.44
1745623800,94734.45,94734.45,94629,94632.18
1745624100,94632.18,94712.54,94632.18,94653.3
1745624400,94653.3,94771.54,94640.72,94759.63
1745624700,94759.64,94759.64,94696.78,94729.66
1745625000,94729.66,94729.67,94695.65,94718.41
1745625300,94718.41,94718.42,94609.25,94638.68
1745625600,94638.68,94792.31,94627.15,94770
1745625900,94769.99,94800,94753.53,94767.23
1745626200,94767.22,94800,94700.01,94795.91
1745626500,94795.91,94798.21,94701.75,94798.2
1745626800,94798.2,94800,94642.57,94800
1745627100,94800,94810,94705.99,94706
1745627400,94705.99,94728.77,94608.9,94609.45
1745627700,94609.45,94685.2,94609.44,94620.08
1745628000,94620.09,94664.5,94539.5,94542
1745628300,94541.8,94904.77,94527.84,94840
1745628600,94839.99,94928.57,94796.78,94928.57
1745628900,94928.57,94935.97,94865.74,94880.69
1745629200,94880.68,94901.6,94809.88,94814.55
1745629500,94814.56,94956.54,94751.12,94948.94
1745629800,94948.94,94948.94,94874.43,94882.6
1745630100,94882.59,94996.06,94838.85,94995.67
1745630400,94995.68,95086.96,94995.67,95060.72
1745630700,95060.72,95062.91,95004,95004.01
1745631000,95004.01,95169.45,95004,95160
1745631300,95160,95199,95086.95,95086.96
1745631600,95086.96,95107.77,95033.24,95043.46
1745631900,95043.45,95043.46,95006.01,95007.45
1745632200,95007.46,95119.1,95007.45,95023.04
1745632500,95023.05,95041.17,94990.8,95013.14
1745632800,95013.15,95013.15,94869.56,94880.73
1745633100,94880.73,94913.05,94856.84,94883.47
1745633400,94883.47,94883.48,94770.74,94772.64
